"DateTime";"[Chambre][5PST02-A 4in1 Multi-Sensor][Ouverture] ";"[Chambre][Chambre à coucher][Température] °C";"[Chambre][Chambre à coucher][CO2] ppm";"[Lyon][exterieur][Température] °C"
"2018-05-17 06:00:00";;19,1;774;15,45
"2018-05-17 07:00:00";;19,15;778;15,575
"2018-05-17 08:00:00";;18,85;780,25;16,15
"2018-05-17 08:05:26";1
"2018-05-17 09:00:00";;18,45;500;16,775
"2018-05-17 10:00:00";;18,4;472,5;17,4
"2018-05-17 11:00:00";;18,4;465,75;18,275
"2018-05-17 12:00:00";;18,65;457,5;18,525
"2018-05-17 12:11:29";0
"2018-05-17 13:00:00";;18,875;524;19,15
"2018-05-17 14:00:00";;18,95;581,75;19,6
"2018-05-17 15:00:00";;19,025;583,25;19,95
"2018-05-17 16:00:00";;19,1;572,25;20,175
"2018-05-17 17:00:00";;19,1;579,5;20,1
"2018-05-17 18:00:00";;19,1;614;20,075
"2018-05-17 19:00:00";;19,1;605,75;19,625
"2018-05-17 20:00:00";;19,175;578,5;19,225
"2018-05-17 21:00:00";;19,2;751;18,9
"2018-05-17 22:00:00";;19,275;740,5;18,6
"2018-05-17 23:00:00";;19,3;741,5;18,325
"2018-05-18 00:00:00";;19,3;707,5;18
"2018-05-18 01:00:00";;19,3;638,75;17,8
"2018-05-18 02:00:00";;19,3;583,25;17,55
"2018-05-18 03:00:00";;19,3;544,25;17,275
"2018-05-18 04:00:00";;19,3;508;17,15
"2018-05-18 05:00:00";;19,225;493,75;16,925
"2018-05-18 06:00:00";;19,2;525,75;16,675
"2018-05-18 07:00:00";;19,275;563,25;16,6
"2018-05-18 08:00:00";;19,3;655,75;16,75
"2018-05-18 09:00:00";;19,375;608,75;17,525
"2018-05-18 10:00:00";;19,4;538,5;18,175
"2018-05-18 11:00:00";;19,4;509,75;18,8
"2018-05-18 12:00:00";;19,4;507,75;19,525
"2018-05-18 13:00:00";;19,425;504;20,225
"2018-05-18 13:50:57";1
"2018-05-18 14:00:00";;19,6;519;20,875
"2018-05-18 15:00:00";;19,75;471;21,525
"2018-05-18 16:00:00";;19,875;458,25;21,95
"2018-05-18 17:00:00";;19,9;495,5;21,9
"2018-05-18 18:00:00";;20;533;21,75
"2018-05-18 19:00:00";;20;476,75;21,45
"2018-05-18 20:00:00";;20;426;20,925
"2018-05-18 21:00:00";;19,925;399;20,45
"2018-05-18 22:00:00";;19,875;406,75;19,975
"2018-05-18 23:00:00";;19,775;387,75;19,55
"2018-05-19 00:00:00";;19,725;393,5;19,2
"2018-05-19 00:50:37";0
"2018-05-19 01:00:00";;20,025;515;18,8
"2018-05-19 02:00:00";;20,1;785,25;18,45
"2018-05-19 03:00:00";;20,1;814;18,1
"2018-05-19 04:00:00";;20,1;764;17,85
"2018-05-19 05:00:00";;20,075;728,5;17,55
"2018-05-19 06:00:00";;20;739,25;17,2
"2018-05-19 07:00:00";;20;731;17,125
"2018-05-19 08:00:00";;20;721,5;17,45
"2018-05-19 08:59:59";1
"2018-05-19 09:00:00";;19,725;689,25;18,225
"2018-05-19 10:00:00";;19,55;430,5;19,1
"2018-05-19 11:00:00";;19,575;487,25;19,9
"2018-05-19 12:00:00";;19,75;509,75;20,7
"2018-05-19 13:00:00";;19,875;511,75;21,2
"2018-05-19 14:00:00";;20,1;481;21,75
"2018-05-19 15:00:00";;20,25;455,75;22,175
"2018-05-19 16:00:00";;20,45;484,25;22,4
"2018-05-19 17:00:00";;20,5;511;22,325
"2018-05-19 18:00:00";;20,5;505,75;22,075
"2018-05-19 19:00:00";;20,5;486,5;21,675
"2018-05-19 20:00:00";;20,5;460,5;21,25
"2018-05-19 21:00:00";;20,475;456,75;20,775
"2018-05-19 22:00:00";;20,4;443,5;20,4
"2018-05-19 23:00:00";;20,3;400,5;20,05
"2018-05-19 23:49:07";0
"2018-05-20 00:00:00";;20,475;491,25;19,525
"2018-05-20 01:00:00";;20,6;950;19,175
"2018-05-20 02:00:00";;20,7;1060,25;18,975
"2018-05-20 03:00:00";;20,7;1156;18,65
"2018-05-20 04:00:00";;20,775;1235,75;18,275
"2018-05-20 05:00:00";;20,7;1242;18
"2018-05-20 06:00:00";;20,7;1255,25;17,65
"2018-05-20 07:00:00";;20,675;1225,75;17,7
"2018-05-20 08:00:00";;20,625;1294;17,975
"2018-05-20 09:00:00";;20,525;1150;18,9
"2018-05-20 09:43:06";1
"2018-05-20 10:00:00";;20,175;785,25;19,75
"2018-05-20 11:00:00";;20,125;541,5;20,425
"2018-05-20 12:00:00";;20,3;609;21,1
"2018-05-20 13:00:00";;20,45;632;21,675
"2018-05-20 14:00:00";;20,575;541,5;22,2
"2018-05-20 15:00:00";;20,725;503,25;22,625
"2018-05-20 16:00:00";;20,825;485,75;22,875
"2018-05-20 17:00:00";;20,9;461,25;22,8
"2018-05-20 18:00:00";;21,05;481,5;22,55
"2018-05-20 18:08:34";0
"2018-05-20 18:48:15";1
"2018-05-20 19:00:00";;21,075;869,5;22,15
"2018-05-20 20:00:00";;21;556,5;21,75
"2018-05-20 21:00:00";;20,925;554,25;21,375
"2018-05-20 22:00:00";;20,9;516,75;21,05
"2018-05-20 23:00:00";;20,875;422,75;20,625
"2018-05-21 00:00:00";;20,9;447,75;20,225
"2018-05-21 00:30:38";0
"2018-05-21 01:00:00";;21,1;685,75;19,925
"2018-05-21 02:00:00";;21,1;1025,5;19,65
"2018-05-21 03:00:00";;21,1;1189,25;19,3
"2018-05-21 04:00:00";;21,1;1108,5;18,95
"2018-05-21 05:00:00";;21,1;906,25;18,775
"2018-05-21 06:00:00";;21;736,5;18,725
"2018-05-21 07:00:00";;21;734,25;18,9
"2018-05-21 08:00:00";;20,975;742,5;19,3
"2018-05-21 08:52:11";1
"2018-05-21 09:00:00";;20,675;707,75;19,4
"2018-05-21 10:00:00";;20,4;454,5;19,375
"2018-05-21 11:00:00";;20,25;434,75;19,975
"2018-05-21 12:00:00";;20,4;457;21,025
"2018-05-21 13:00:00";;20,75;444,75;22,05
"2018-05-21 14:00:00";;21,025;425,25;23
"2018-05-21 15:00:00";;21,1;408,5;23,2
"2018-05-21 16:00:00";;21,1;397;23,275
"2018-05-21 17:00:00";;21,125;430,25;23,275
"2018-05-21 18:00:00";;21,2;495,75;23,05
"2018-05-21 19:00:00";;21,2;458;22,675
"2018-05-21 20:00:00";;21,25;445,5;22,2
"2018-05-21 21:00:00";;21,2;468;21,775
"2018-05-21 22:00:00";;21,15;414,5;20,85
"2018-05-21 23:00:00";;21,225;436,25;19,975
"2018-05-21 23:11:20";0
"2018-05-22 00:00:00";;21,4;709,25;19,65
"2018-05-22 01:00:00";;21,4;1076,25;19,55
"2018-05-22 02:00:00";;21,4;1155,25;19,4
"2018-05-22 03:00:00";;21,4;1203;19,35
"2018-05-22 04:00:00";;21,4;1239,75;19,25
"2018-05-22 05:00:00";;21,375;1238;18,975
"2018-05-22 06:00:00";;21,3;1220,5;18,7
"2018-05-22 07:00:00";;21,35;1108;18,8
"2018-05-22 08:00:00";;21,275;1042,5;19,175
"2018-05-22 08:55:45";1
"2018-05-22 09:00:00";;20,975;776;19,7
"2018-05-22 10:00:00";;20,9;504,75;20,55
"2018-05-22 11:00:00";;20,925;467,5;21,475
"2018-05-22 12:00:00";;21,075;463,75;22,2
"2018-05-22 13:00:00";;21,2;438,75;22,6
"2018-05-22 14:00:00";;21,3;458,25;23
"2018-05-22 15:00:00";;21,375;452,5;23,2
"2018-05-22 16:00:00";;21,45;428,75;23,35
"2018-05-22 17:00:00";;21,575;425,75;23,35
"2018-05-22 18:00:00";;21,6;414,75;23,175
"2018-05-22 19:00:00";;21,6;439,5;22,825
"2018-05-22 20:00:00";;21,45;459,25;21,8
"2018-05-22 21:00:00";;21,325;429;20,625
"2018-05-22 21:26:30";0
"2018-05-22 22:00:00";;21,4;472,75;19,625
"2018-05-22 23:00:00";;21,45;517,75;19,425
"2018-05-23 00:00:00";;21,5;572;19,5
"2018-05-23 01:00:00";;21,5;672,5;19,5
"2018-05-23 02:00:00";;21,5;702,75;19,4
"2018-05-23 03:00:00";;21,5;765,5;19,275
"2018-05-23 04:00:00";;21,5;802,25;19,075
"2018-05-23 05:00:00";;21,45;892,5;18,925
"2018-05-23 06:00:00";;21,4;899,25;18,825
"2018-05-23 07:00:00";;21,4;944,5;18,9
"2018-05-23 08:00:00";;21,35;931,25;19
"2018-05-23 09:00:00";;21,125;731;19,3
"2018-05-23 09:09:58";1
"2018-05-23 10:00:00";;21,1;556;19,775
"2018-05-23 11:00:00";;21,1;556;20,25
"2018-05-23 12:00:00";;21,1;556;20,925
"2018-05-23 13:00:00";;21,1;556;21,475
"2018-05-23 14:00:00";;21,1;556;21,425
"2018-05-23 15:00:00";;21,1;556;20,4
"2018-05-23 16:00:00";;21,1;556;20,25
"2018-05-23 17:00:00";;21,1;556;20,575
"2018-05-23 18:00:00";;21,1;556;20,5
"2018-05-23 19:00:00";;21,1;556;20,3
"2018-05-23 20:00:00";;21,1;556;20,1
"2018-05-23 21:00:00";;21,1;556;19,85
"2018-05-23 22:00:00";;21,1;556;19,55
"2018-05-23 23:00:00";;21,1;556;19,35
"2018-05-24 00:00:00";;21,1;556;19,125
"2018-05-24 00:51:53";0
"2018-05-24 01:00:00";;21,1;556;18,85
"2018-05-24 02:00:00";;21,1;556;18,7
"2018-05-24 03:00:00";;21,1;556;18,5
"2018-05-24 04:00:00";;21,1;556;18,4
"2018-05-24 05:00:00";;21,1;556;18,25
"2018-05-24 06:00:00";;21,1;556;17,95
"2018-05-24 07:00:00";;21,1;556;17,85
"2018-05-24 08:00:00";;21,1;556;18
"2018-05-24 08:42:53";1
"2018-05-24 09:00:00";;21,1;556;18,55
"2018-05-24 10:00:00";;21,1;556;19,5
"2018-05-24 11:00:00";;22,475;556;20,55
"2018-05-24 11:54:45";0
"2018-05-24 12:00:00";;21,825;654,25;21,525
"2018-05-24 13:00:00";;21,175;671,25;22,275
"2018-05-24 14:00:00";;21,15;664,5;23
"2018-05-24 15:00:00";;21,2;636,25;23,65
"2018-05-24 16:00:00";;21,25;639;23,95
"2018-05-24 17:00:00";;21,3;626,25;24
"2018-05-24 18:00:00";;21,3;541;23,775
"2018-05-24 19:00:00";;21,525;513,5;23,425
"2018-05-24 19:14:47";1
"2018-05-24 20:00:00";;21,6;485,5;23,05
"2018-05-24 21:00:00";;21,6;432;22,5
"2018-05-24 22:00:00";;22;432;22,225
"2018-05-24 23:00:00";;22,125;733,5;22,025
"2018-05-25 00:00:00";;22,15;577,5;21,775
"2018-05-25 00:19:53";0
"2018-05-25 01:00:00";;22,1;919,5;21,475
"2018-05-25 02:00:00";;22,1;1102,5;21,2
"2018-05-25 03:00:00";;22,1;1140,666667;20,825
"2018-05-25 04:00:00";;22,05;1024,75;20,425
"2018-05-25 05:00:00";;22;770,75;20,05
"2018-05-25 06:00:00";;22;740;19,8
"2018-05-25 07:00:00";;21,95;723;19,7
"2018-05-25 07:57:43";1
"2018-05-25 08:00:00";;21,575;746;19,925
"2018-05-25 09:00:00";;21,4;526,25;20,575
"2018-05-25 10:00:00";;21,45;491,25;21,45
"2018-05-25 11:00:00";;21,625;497;22,5
"2018-05-25 12:00:00";;21,9;459;23,425
"2018-05-25 13:00:00";;22,15;436;24,15
"2018-05-25 14:00:00";;22,375;438,75;24,925
"2018-05-25 15:00:00";;22,675;437,75;25,425
"2018-05-25 16:00:00";;22,775;439;25,6
"2018-05-25 17:00:00";;22,8;435;25,05
"2018-05-25 18:00:00";;22,75;441;24,35
"2018-05-25 19:00:00";;22,7;506;24,125
"2018-05-25 20:00:00";;22,7;567;23,725
"2018-05-25 21:00:00";;22,7;609,75;23,325
"2018-05-25 22:00:00";;22,7;645;22,975
"2018-05-25 23:00:00";;22,725;634,75;22,625
"2018-05-25 23:58:58";0
"2018-05-26 00:00:00";;22,8;686,5;22,325
"2018-05-26 01:00:00";;22,85;1023,75;22,075
"2018-05-26 02:00:00";;22,9;1123,5;21,8
"2018-05-26 03:00:00";;22,875;1027;21,625
"2018-05-26 04:00:00";;22,8;949,75;21,5
"2018-05-26 05:00:00";;22,775;747,5;21,325
"2018-05-26 06:00:00";;22,7;638,75;21,275
"2018-05-26 07:00:00";;22,7;630,5;21,15
"2018-05-26 08:00:00";;22,675;725;21,7
"2018-05-26 09:00:00";;22,6;657,75;22,275
"2018-05-26 10:00:00";;22,525;578,75;22,75
"2018-05-26 11:00:00";;22,5;572,25;22,65
"2018-05-26 12:00:00";;22,5;613,5;23,075
"2018-05-26 13:00:00";;22,5;631,5;23,825
"2018-05-26 14:00:00";;22,525;608,75;24,35
"2018-05-26 15:00:00";;22,675;626,75;25,125
"2018-05-26 15:41:53";1
"2018-05-26 16:00:00";;22,975;608;25,8
"2018-05-26 17:00:00";;23,175;473,25;25,875
"2018-05-26 18:00:00";;23,2;459,5;25,35
"2018-05-26 19:00:00";;23,25;478,5;25,025
"2018-05-26 20:00:00";;23,275;481,5;24,75
"2018-05-26 21:00:00";;23,3;479,75;24,5
"2018-05-26 22:00:00";;23,375;469,75;24,25
"2018-05-26 23:00:00";;23,4;508,25;23,95
"2018-05-27 00:00:00";;23,4;521,25;23,6
"2018-05-27 00:48:08";0
"2018-05-27 01:00:00";;23,4;636,75;23,425
"2018-05-27 02:00:00";;23,5;980,25;23,225
"2018-05-27 03:00:00";;23,5;1237;22,85
"2018-05-27 04:00:00";;23,5;1294,75;22,5
"2018-05-27 05:00:00";;23,5;1271,75;22,35
"2018-05-27 06:00:00";;23,5;1109;22,175
"2018-05-27 07:00:00";;23,5;1055,25;22,1
"2018-05-27 08:00:00";;23,5;950,25;22,175
"2018-05-27 09:00:00";;23,55;872;22,65
"2018-05-27 09:21:15";1
"2018-05-27 10:00:00";;23,425;738,5;23,125
"2018-05-27 11:00:00";;23,35;551;23,7
"2018-05-27 12:00:00";;23,4;542;24,4
"2018-05-27 13:00:00";;23,45;579;25,025
"2018-05-27 14:00:00";;23,575;607;25,325
"2018-05-27 15:00:00";;23,725;534,5;26,025
"2018-05-27 16:00:00";;23,8;518,5;26,275
"2018-05-27 17:00:00";;23,9;497,25;25,75
"2018-05-27 18:00:00";;23,825;467,25;25,05
"2018-05-27 19:00:00";;23,5;477,75;23,5
"2018-05-27 20:00:00";;23,275;488;22,75
"2018-05-27 21:00:00";;23,2;473,25;22,55
"2018-05-27 22:00:00";;23,2;477,75;22,325
"2018-05-27 23:00:00";;23,15;480,75;21,925
"2018-05-28 00:00:00";;23,375;494,75;21,45
"2018-05-28 01:00:00";;23,3;558,25;21,225
"2018-05-28 02:00:00";;23,2;562;21,3
"2018-05-28 03:00:00";;23,125;646,75;21,3
"2018-05-28 04:00:00";;23,1;663;21,15
"2018-05-28 05:00:00";;22,975;651;20,9
"2018-05-28 06:00:00";;22,775;600;20,575
"2018-05-28 07:00:00";;22,6;581,25;20,45
"2018-05-28 08:00:00";;22,5;592,25;20,625
"2018-05-28 09:00:00";;22,375;521,5;20,9
"2018-05-28 10:00:00";;22,375;525;21,425
"2018-05-28 11:00:00";;22,275;512,5;21,55
"2018-05-28 12:00:00";;22,275;505,75;22,05
"2018-05-28 13:00:00";;22,475;512,75;22,8
"2018-05-28 14:00:00";;22,725;503,5;23,45
"2018-05-28 14:12:48";0
"2018-05-28 15:00:00";;22,9;556,25;24,125
"2018-05-28 16:00:00";;22,9;526,5;23,875
"2018-05-28 17:00:00";;22,9;504,25;23,025
"2018-05-28 18:00:00";;22,95;488,5;22,55
"2018-05-28 19:00:00";;23;473,5;21,575
"2018-05-28 20:00:00";;22,975;469,25;21,05
"2018-05-28 21:00:00";;22,925;480,25;21,075
"2018-05-28 22:00:00";;22,9;478;21,025
"2018-05-28 23:00:00";;22,9;479;20,775
"2018-05-29 00:00:00";;22,875;491;20,675
"2018-05-29 01:00:00";;22,8;491,25;20,5
"2018-05-29 02:00:00";;22,8;481,5;20,4
"2018-05-29 03:00:00";;22,8;483;20,4
"2018-05-29 04:00:00";;22,725;479,25;20,375
"2018-05-29 05:00:00";;22,7;487,5;20,1
"2018-05-29 06:00:00";;22,7;481,5;19,925
"2018-05-29 07:00:00";;22,7;490,5;20,075
"2018-05-29 08:00:00";;22,7;473;20,5
"2018-05-29 09:00:00";;22,7;469,25;21,1
"2018-05-29 10:00:00";;22,675;481;21,725
"2018-05-29 11:00:00";;22,625;489,25;22,35
"2018-05-29 12:00:00";;22,6;471,25;22,6
"2018-05-29 13:00:00";;22,7;483,75;23,1
"2018-05-29 14:00:00";;22,7;488,75;23,65
"2018-05-29 15:00:00";;22,75;485,5;24,275
"2018-05-29 16:00:00";;22,8;477,25;24,825
"2018-05-29 17:00:00";;22,85;480,25;24,775
"2018-05-29 18:00:00";;22,8;472,5;24,55
"2018-05-29 19:00:00";;22,8;477,75;24,25
"2018-05-29 20:00:00";;22,8;482,25;23,8
"2018-05-29 21:00:00";;22,9;485,25;23,25
"2018-05-29 22:00:00";;22,9;478,75;22,925
"2018-05-29 23:00:00";;22,9;472;22,5
"2018-05-30 00:00:00";;22,9;482;22,175
"2018-05-30 01:00:00";;22,9;488,5;21,85
"2018-05-30 02:00:00";;22,9;478,25;21,625
"2018-05-30 03:00:00";;22,9;474;21,425
"2018-05-30 04:00:00";;22,9;476,25;21,25
"2018-05-30 05:00:00";;22,9;487,25;21,05
"2018-05-30 06:00:00";;22,8;485,75;20,9
"2018-05-30 07:00:00";;22,8;484,75;20,925
"2018-05-30 08:00:00";;22,8;486,75;21,2
"2018-05-30 09:00:00";;22,8;484;21,575
"2018-05-30 10:00:00";;22,8;488,75;21,725
"2018-05-30 11:00:00";;22,8;500;22,6
"2018-05-30 12:00:00";;22,8;499,75;23,2
"2018-05-30 13:00:00";;22,9;494,25;23,525
"2018-05-30 14:00:00";;22,9;491;23,825
"2018-05-30 15:00:00";;22,9;485,75;23,35
"2018-05-30 16:00:00";;22,9;475,75;22,225
"2018-05-30 17:00:00";;22,9;477,75;21,475
"2018-05-30 18:00:00";;22,9;471,5;20,775
"2018-05-30 19:00:00";;22,9;449,5;20,8
"2018-05-30 20:00:00";;22,9;461,25;20,7
"2018-05-30 21:00:00";;22,825;480,75;20,65
"2018-05-30 22:00:00";;22,8;472,25;20,6
"2018-05-30 23:00:00";;22,8;473,75;20,575
"2018-05-31 00:00:00";;22,8;484,25;20,425
"2018-05-31 01:00:00";;22,775;472,5;20,325
"2018-05-31 02:00:00";;22,7;485,5;20,2
"2018-05-31 03:00:00";;22,7;476,5;20
"2018-05-31 04:00:00";;22,7;488,75;19,825
"2018-05-31 05:00:00";;22,7;477,75;19,725
"2018-05-31 06:00:00";;22,65;475;19,4
"2018-05-31 07:00:00";;22,6;477,5;19,35
"2018-05-31 08:00:00";;22,6;475,75;19,625
"2018-05-31 09:00:00";;22,6;478;20
"2018-05-31 10:00:00";;22,575;469,25;20,5
"2018-05-31 11:00:00";;22,5;481,5;20,65
"2018-05-31 12:00:00";;22,5;486;20,925
"2018-05-31 13:00:00";;22,5;474,75;21,275
"2018-05-31 14:00:00";;22,5;481;21,9
"2018-05-31 15:00:00";;22,5;476,75;22,025
"2018-05-31 16:00:00";;22,525;485,5;22,45
"2018-05-31 17:00:00";;22,55;474;22,4
"2018-05-31 18:00:00";;22,5;479,75;21,975
"2018-05-31 19:00:00";;22,5;475,5;21,675
"2018-05-31 20:00:00";;22,5;476,5;21,5
"2018-05-31 21:00:00";;22,5;494,25;21,175
"2018-05-31 22:00:00";;22,5;488,25;20,9
"2018-05-31 23:00:00";;22,575;492,5;20,625
"2018-06-01 00:00:00";;22,7;534;20,425
"2018-06-01 01:00:00";;22,7;670,25;20,325
"2018-06-01 02:00:00";;22,65;765,75;20,125
"2018-06-01 03:00:00";;22,6;825,5;19,9
"2018-06-01 04:00:00";;22,6;869,25;19,625
"2018-06-01 05:00:00";;22,6;837,25;19,325
"2018-06-01 06:00:00";;22,575;819,75;19,225
"2018-06-01 07:00:00";;22,5;857,5;19,3
"2018-06-01 08:00:00";;22,5;841,5;19,725
"2018-06-01 08:36:31";1
"2018-06-01 09:00:00";;22,325;654,25;20,35
"2018-06-01 10:00:00";;22,2;520,75;21,425
"2018-06-01 11:00:00";;22,2;514,5;22,35
"2018-06-01 12:00:00";;22,2;507,25;22,325
"2018-06-01 13:00:00";;22,275;507,25;22,975
"2018-06-01 14:00:00";;22,4;514,5;23,85
"2018-06-01 15:00:00";;22,6;474,25;24,325
"2018-06-01 16:00:00";;22,725;480,5;24
"2018-06-01 17:00:00";;22,8;480;23,775
"2018-06-01 18:00:00";;22,8;485;23,6
"2018-06-01 19:00:00";;22,8;481,75;23,275
"2018-06-01 20:00:00";;22,8;457;22,9
"2018-06-01 21:00:00";;22,8;433,75;22,55
"2018-06-01 22:00:00";;22,725;430,75;22,2
"2018-06-01 23:00:00";;22,7;462,75;21,925
"2018-06-02 00:00:00";;22,7;459,75;21,725
"2018-06-02 01:00:00";;22,8;654,25;21,275
"2018-06-02 02:00:00";;22,875;839;20,85
"2018-06-02 03:00:00";;22,775;848,25;20,525
"2018-06-02 04:00:00";;22,7;763,75;20,225
"2018-06-02 05:00:00";;22,65;734,75;19,925
"2018-06-02 06:00:00";;22,5;675,25;19,7
"2018-06-02 07:00:00";;22,475;734,5;19,725
"2018-06-02 08:00:00";;22,35;746,5;20,025
"2018-06-02 09:00:00";;22,375;591,75;20,675
"2018-06-02 10:00:00";;22,4;630,25;21,7
"2018-06-02 11:00:00";;22,45;542,5;22,675
"2018-06-02 12:00:00";;22,55;555;23,1
"2018-06-02 13:00:00";;22,675;589;23,575
"2018-06-02 14:00:00";;22,8;577,75;24,25
"2018-06-02 15:00:00";;23;520;24,65
"2018-06-02 16:00:00";;23,15;500,25;24,85
"2018-06-02 17:00:00";;23,2;491,75;24,825
"2018-06-02 18:00:00";;23,2;482;24,6
"2018-06-02 19:00:00";;23,2;470,5;24,35
"2018-06-02 20:00:00";;23,2;508,5;23,975
"2018-06-02 21:00:00";;23,2;505;23,55
"2018-06-02 22:00:00";;23,2;500;23,275
"2018-06-02 23:00:00";;23,2;469,75;22,95
"2018-06-03 00:00:00";;23,15;429;22,65
"2018-06-03 01:00:00";;23,225;449;22,25
"2018-06-03 02:00:00";;23,2;561;22,05
"2018-06-03 03:00:00";;23,2;655,75;21,8
"2018-06-03 04:00:00";;23,225;771,5;21,625
"2018-06-03 05:00:00";;23,3;835,25;21,6
"2018-06-03 06:00:00";;23,3;786,25;21,55
"2018-06-03 07:00:00";;23,2;760,5;21,575
"2018-06-03 08:00:00";;23,175;786,75;21,775
"2018-06-03 09:00:00";;23,025;701,5;22,15
"2018-06-03 10:00:00";;22,925;536,25;22,85
"2018-06-03 11:00:00";;23,025;485,75;23,625
"2018-06-03 12:00:00";;23,2;450,5;24,35
"2018-06-03 13:00:00";;23,4;434,75;25
"2018-06-03 14:00:00";;23,6;432,75;25,4
"2018-06-03 15:00:00";;23,7;425,5;25,625
"2018-06-03 16:00:00";;23,725;421,25;25,675
"2018-06-03 17:00:00";;23,825;425,5;25,6
"2018-06-03 18:00:00";;23,875;419,5;24,925
"2018-06-03 19:00:00";;23,525;419,25;23,65
"2018-06-03 20:00:00";;23,3;427,75;23,2
"2018-06-03 21:00:00";;23,3;435,75;22,85
"2018-06-03 22:00:00";;23,2;446,25;22,525
"2018-06-03 23:00:00";;23,275;448;22,225
"2018-06-04 00:00:00";;23,4;573,25;21,975
"2018-06-04 01:00:00";;23,4;702,5;21,775
"2018-06-04 02:00:00";;23,4;708;21,6
"2018-06-04 03:00:00";;23,25;728,25;21,35
"2018-06-04 04:00:00";;23,2;650,25;21
"2018-06-04 05:00:00";;23,1;653;20,75
"2018-06-04 06:00:00";;23;665;20,675
"2018-06-04 07:00:00";;22,9;680,25;20,7
"2018-06-04 08:00:00";;22,775;640,75;20,725
"2018-06-04 09:00:00";;22,9;723,25;21,25
"2018-06-04 10:00:00";;22,8;659,5;22,05
"2018-06-04 11:00:00";;22,85;538,5;22,95
"2018-06-04 12:00:00";;22,975;524,5;23,85
"2018-06-04 13:00:00";;23,15;489,75;24,6
"2018-06-04 14:00:00";;23,275;491,5;24,725
"2018-06-04 15:00:00";;23,475;494;25,275
"2018-06-04 16:00:00";;23,6;426;25,225
"2018-06-04 17:00:00";;23,5;428;24,225
"2018-06-04 18:00:00";;23,35;465,5;23,5
"2018-06-04 19:00:00";;23,15;458;22,875
"2018-06-04 20:00:00";;22,925;441,5;22,225
"2018-06-04 21:00:00";;22,9;446,75;21,975
"2018-06-04 22:00:00";;22,9;456,5;21,8
"2018-06-04 23:00:00";;23;478,5;21,6
"2018-06-05 00:00:00";;23,325;596,25;21,475
"2018-06-05 01:00:00";;23,3;942,75;21,325
"2018-06-05 02:00:00";;23,3;854,5;21,2
"2018-06-05 03:00:00";;23,3;825;21,125
"2018-06-05 04:00:00";;23,2;824,75;21,075
"2018-06-05 05:00:00";;23;846,25;20,85
"2018-06-05 06:00:00";;22,9;762,5;20,675
"2018-06-05 07:00:00";;22,825;761;20,675
"2018-06-05 08:00:00";;22,85;776;20,925
"2018-06-05 09:00:00";;22,775;683,75;21,325
"2018-06-05 10:00:00";;22,7;516;22,125
"2018-06-05 11:00:00";;22,725;485,75;22,6
"2018-06-05 12:00:00";;22,85;538,75;23,45
"2018-06-05 13:00:00";;23;528,5;23,65
"2018-06-05 14:00:00";;23,075;580,25;23,775
"2018-06-05 15:00:00";;23,2;588;24,4
"2018-06-06 21:00:00";;23,725;435,5;23,9
"2018-06-06 22:00:00";;23,65;439,75;23,425
"2018-06-06 23:00:00";;23,55;431,25;23,05
"2018-06-07 00:00:00";;23,575;516,75;22,75
"2018-06-07 01:00:00";;23,775;784,25;22,45
"2018-06-07 02:00:00";;23,7;815;22,15
"2018-06-07 03:00:00";;23,7;844;22,025
"2018-06-07 04:00:00";;23,7;807;21,875
"2018-06-07 05:00:00";;23,625;780,5;21,775
"2018-06-07 06:00:00";;23,525;761,5;21,675
"2018-06-07 07:00:00";;23,5;747;21,65
"2018-06-07 08:00:00";;23,4;660;21,7
"2018-06-07 09:00:00";;23,175;523,75;21,875
"2018-06-07 10:00:00";;22,975;492;22,25
"2018-06-07 11:00:00";;22,85;472,75;22,775
"2018-06-07 12:00:00";;22,925;494;23,475
"2018-06-07 13:00:00";;23,125;504,5;24,175
"2018-06-07 14:00:00";;23,35;448,25;24,9
"2018-06-07 15:00:00";;23,55;474,25;25,15
"2018-06-07 15:52:04";0
"2018-06-07 16:00:00";;23,75;453,25;25,45
"2018-06-07 17:00:00";;23,85;490;25,75
"2018-06-07 18:00:00";;23,9;499,25;25,4
"2018-06-07 19:00:00";;23,9;454,5;24,625
"2018-06-07 20:00:00";;23,8;445,5;24,05
"2018-06-07 20:17:49";1
"2018-06-07 21:00:00";;23,65;478,5;23,15
"2018-06-07 22:00:00";;23,45;463;22,3
"2018-06-07 23:00:00";;23,4;458;22,1
"2018-06-08 00:00:00";;23,4;528,5;21,85
"2018-06-08 01:00:00";;23,475;723,5;21,675
"2018-06-08 02:00:00";;23,6;834,5;21,55
"2018-06-08 03:00:00";;23,6;802,25;21,4
"2018-06-08 04:00:00";;23,6;849,75;21,3
"2018-06-08 05:00:00";;23,525;778,25;21,15
"2018-06-08 06:00:00";;23,475;745,5;21,025
"2018-06-08 07:00:00";;23,5;814,25;21,1
"2018-06-08 08:00:00";;23,6;865,75;21,275
"2018-06-08 09:00:00";;23,5;682,5;21,725
"2018-06-08 10:00:00";;23,3;580,25;22,3
"2018-06-08 11:00:00";;23,225;565;22,85
"2018-06-08 12:00:00";;23,325;616,25;23,425
"2018-06-08 13:00:00";;23,425;557,75;24
"2018-06-08 14:00:00";;23,55;582,25;24,25
"2018-06-08 15:00:00";;23,7;477,25;24,875
